Day,SourceID,QuantityID,SourceTypeName,DailyAverage
2024-10-26,5,129,Satec_PM175,58540.0
2024-10-27,5,129,Satec_PM175,69613.0
2024-10-28,5,129,Satec_PM175,74098.0
2024-10-29,5,129,Satec_PM175,74808.0
2024-10-30,5,129,Satec_PM175,75133.0
2024-10-31,5,129,Satec_PM175,77409.0
2024-11-01,5,129,Satec_PM175,66422.0
2024-11-02,5,129,Satec_PM175,67584.0
2024-11-03,5,129,Satec_PM175,75325.0
2024-11-04,5,129,Satec_PM175,74942.0
2024-11-05,5,129,Satec_PM175,76135.0
2024-11-06,5,129,Satec_PM175,73696.0
2024-11-07,5,129,Satec_PM175,78008.0
2024-11-08,5,129,Satec_PM175,70240.0
2024-11-09,5,129,Satec_PM175,66795.0
2024-11-10,5,129,Satec_PM175,74378.0
2024-11-11,5,129,Satec_PM175,74472.0
2024-11-12,5,129,Satec_PM175,75057.0
2024-11-13,5,129,Satec_PM175,75550.0
2024-11-14,5,129,Satec_PM175,73167.0
2024-11-15,5,129,Satec_PM175,64192.0
2024-11-16,5,129,Satec_PM175,63490.0
2024-11-17,5,129,Satec_PM175,70789.0
2024-11-18,5,129,Satec_PM175,71072.0
2024-11-19,5,129,Satec_PM175,72005.0
2024-11-20,5,129,Satec_PM175,70611.0
2024-11-21,5,129,Satec_PM175,71409.0
2024-11-22,5,129,Satec_PM175,61239.0
2024-11-23,5,129,Satec_PM175,56938.0
2024-11-24,5,129,Satec_PM175,68011.0
2024-11-25,5,129,Satec_PM175,62942.0
2024-11-26,5,129,Satec_PM175,63492.0
2024-11-27,5,129,Satec_PM175,63459.0
2024-11-28,5,129,Satec_PM175,64112.0
2024-11-29,5,129,Satec_PM175,55807.0
2024-11-30,5,129,Satec_PM175,51070.0
2024-12-01,5,129,Satec_PM175,62911.0
2024-12-02,5,129,Satec_PM175,64173.0
2024-12-03,5,129,Satec_PM175,62842.0
2024-12-04,5,129,Satec_PM175,64278.0
2024-12-05,5,129,Satec_PM175,65255.0
2024-12-06,5,129,Satec_PM175,54643.0
2024-12-07,5,129,Satec_PM175,53268.0
2024-12-08,5,129,Satec_PM175,65797.0
2024-12-09,5,129,Satec_PM175,68588.0
2024-12-10,5,129,Satec_PM175,65272.0
2024-12-11,5,129,Satec_PM175,66260.0
2024-12-12,5,129,Satec_PM175,71068.0
2024-12-13,5,129,Satec_PM175,56847.0
2024-12-14,5,129,Satec_PM175,50910.0
2024-12-15,5,129,Satec_PM175,63283.0
2024-12-16,5,129,Satec_PM175,64520.0
2024-12-17,5,129,Satec_PM175,65220.0
2024-12-18,5,129,Satec_PM175,64831.0
2024-12-19,5,129,Satec_PM175,63613.0
2024-12-20,5,129,Satec_PM175,53518.0
2024-12-21,5,129,Satec_PM175,53441.0
2024-12-22,5,129,Satec_PM175,69280.0
2024-12-23,5,129,Satec_PM175,67176.0
2024-12-24,5,129,Satec_PM175,66675.0
2024-12-25,5,129,Satec_PM175,63443.0
2024-12-26,5,129,Satec_PM175,62845.0
2024-12-27,5,129,Satec_PM175,52539.0
2024-12-28,5,129,Satec_PM175,52501.0
2024-12-29,5,129,Satec_PM175,63029.0
2024-12-30,5,129,Satec_PM175,65070.0
2024-12-31,5,129,Satec_PM175,64215.0
2025-01-01,5,129,Satec_PM175,61804.0
2025-01-02,5,129,Satec_PM175,62826.0
2025-01-03,5,129,Satec_PM175,53808.0
2025-01-04,5,129,Satec_PM175,52389.0
2025-01-05,5,129,Satec_PM175,64568.0
2025-01-06,5,129,Satec_PM175,64525.0
2025-01-07,5,129,Satec_PM175,64316.0
2025-01-08,5,129,Satec_PM175,63868.0
2025-01-09,5,129,Satec_PM175,63256.0
2025-01-10,5,129,Satec_PM175,54602.0
2025-01-11,5,129,Satec_PM175,53809.0
2025-01-12,5,129,Satec_PM175,64807.0
2025-01-13,5,129,Satec_PM175,64040.0
2025-01-14,5,129,Satec_PM175,64789.0
2025-01-15,5,129,Satec_PM175,66386.0
2025-01-16,5,129,Satec_PM175,68644.0
2025-01-17,5,129,Satec_PM175,56948.0
2025-01-18,5,129,Satec_PM175,53074.0
2025-01-19,5,129,Satec_PM175,62901.0
2025-01-20,5,129,Satec_PM175,64513.0
2025-01-21,5,129,Satec_PM175,64124.0
2025-01-22,5,129,Satec_PM175,64269.0
2025-01-23,5,129,Satec_PM175,64420.0
2025-01-24,5,129,Satec_PM175,55526.0
2025-01-25,5,129,Satec_PM175,52267.0
2025-01-26,5,129,Satec_PM175,50474.0
2025-01-27,5,129,Satec_PM175,54944.0
2025-01-28,5,129,Satec_PM175,64476.0
2025-01-29,5,129,Satec_PM175,63622.0
2025-01-30,5,129,Satec_PM175,63904.0
2025-01-31,5,129,Satec_PM175,54746.0
2025-02-01,5,129,Satec_PM175,52655.0
2025-02-02,5,129,Satec_PM175,63473.0
2025-02-03,5,129,Satec_PM175,64467.0
2025-02-04,5,129,Satec_PM175,63466.0
2025-02-05,5,129,Satec_PM175,63483.0
2025-02-06,5,129,Satec_PM175,62821.0
2025-02-07,5,129,Satec_PM175,52073.0
2025-02-08,5,129,Satec_PM175,51155.0
2025-02-09,5,129,Satec_PM175,61720.0
2025-02-10,5,129,Satec_PM175,61319.0
2025-02-11,5,129,Satec_PM175,61985.0
2025-02-12,5,129,Satec_PM175,60263.0
2025-02-13,5,129,Satec_PM175,62160.0
2025-02-14,5,129,Satec_PM175,55340.0
2025-02-15,5,129,Satec_PM175,54388.0
2025-02-16,5,129,Satec_PM175,62092.0
2025-02-17,5,129,Satec_PM175,63695.0
2025-02-18,5,129,Satec_PM175,62368.0
2025-02-19,5,129,Satec_PM175,64068.0
2025-02-20,5,129,Satec_PM175,63790.0
2025-02-21,5,129,Satec_PM175,54149.0
2025-02-22,5,129,Satec_PM175,50167.0
2025-02-23,5,129,Satec_PM175,63300.0
2025-02-24,5,129,Satec_PM175,66161.0
2025-02-25,5,129,Satec_PM175,65735.0
2025-02-26,5,129,Satec_PM175,64049.0
2025-02-27,5,129,Satec_PM175,63394.0
2025-02-28,5,129,Satec_PM175,54109.0
2025-03-01,5,129,Satec_PM175,51298.0
2025-03-02,5,129,Satec_PM175,59151.0
2025-03-03,5,129,Satec_PM175,63943.0
2025-03-04,5,129,Satec_PM175,65532.0
2025-03-05,5,129,Satec_PM175,63725.0
2025-03-06,5,129,Satec_PM175,64189.0
2025-03-07,5,129,Satec_PM175,54830.0
2025-03-08,5,129,Satec_PM175,54250.0
2025-03-09,5,129,Satec_PM175,66332.0
2025-03-10,5,129,Satec_PM175,67910.0
2025-03-11,5,129,Satec_PM175,69301.0
2025-03-12,5,129,Satec_PM175,68576.0
2025-03-13,5,129,Satec_PM175,66905.0
2025-03-14,5,129,Satec_PM175,59766.0
2025-03-15,5,129,Satec_PM175,60698.0
2025-03-16,5,129,Satec_PM175,68961.0
2025-03-17,5,129,Satec_PM175,71150.0
2025-03-18,5,129,Satec_PM175,73431.0
2025-03-19,5,129,Satec_PM175,66546.0
2025-03-20,5,129,Satec_PM175,61739.0
2025-03-21,5,129,Satec_PM175,50282.0
2025-03-22,5,129,Satec_PM175,49575.0
2025-03-23,5,129,Satec_PM175,61760.0
2025-03-24,5,129,Satec_PM175,63799.0
2025-03-25,5,129,Satec_PM175,67195.0
2025-03-26,5,129,Satec_PM175,69949.0
2025-03-27,5,129,Satec_PM175,71935.0
2025-03-28,5,129,Satec_PM175,63180.0
2025-03-29,5,129,Satec_PM175,59021.0
2025-03-30,5,129,Satec_PM175,64996.0
2025-03-31,5,129,Satec_PM175,67862.0
2025-04-01,5,129,Satec_PM175,73805.0
2025-04-02,5,129,Satec_PM175,68764.0
2025-04-03,5,129,Satec_PM175,65869.0
2025-04-04,5,129,Satec_PM175,57463.0
2025-04-05,5,129,Satec_PM175,55851.0
2025-04-06,5,129,Satec_PM175,68737.0
2025-04-07,5,129,Satec_PM175,74328.0
2025-04-08,5,129,Satec_PM175,72295.0
2025-04-09,5,129,Satec_PM175,72311.0
2025-04-10,5,129,Satec_PM175,63715.0
2025-04-11,5,129,Satec_PM175,52699.0
2025-04-12,5,129,Satec_PM175,51791.0
2025-04-13,5,129,Satec_PM175,53604.0
2025-04-14,5,129,Satec_PM175,61470.0
2025-04-15,5,129,Satec_PM175,63509.0
2025-04-16,5,129,Satec_PM175,65588.0
2025-04-17,5,129,Satec_PM175,68692.0
2025-04-18,5,129,Satec_PM175,60440.0
2025-04-19,5,129,Satec_PM175,62044.0
2025-04-20,5,129,Satec_PM175,72342.0
2025-04-21,5,129,Satec_PM175,72284.0
2025-04-22,5,129,Satec_PM175,76944.0
2025-04-23,5,129,Satec_PM175,79471.0
2025-04-24,5,129,Satec_PM175,77122.0
2025-04-25,5,129,Satec_PM175,61502.0
2025-04-26,5,129,Satec_PM175,60273.0
2025-04-27,5,129,Satec_PM175,71674.0
2025-04-28,5,129,Satec_PM175,74798.0
2025-04-29,5,129,Satec_PM175,69790.0
2025-04-30,5,129,Satec_PM175,66495.0
2025-05-01,5,129,Satec_PM175,62230.0
2025-05-02,5,129,Satec_PM175,60074.0
2025-05-03,5,129,Satec_PM175,60495.0
2025-05-04,5,129,Satec_PM175,73210.0
2025-05-05,5,129,Satec_PM175,73370.0
2025-05-06,5,129,Satec_PM175,73514.0
2025-05-07,5,129,Satec_PM175,74926.0
2025-05-08,5,129,Satec_PM175,77618.0
2025-05-09,5,129,Satec_PM175,70058.0
2025-05-10,5,129,Satec_PM175,70791.0
2025-05-11,5,129,Satec_PM175,77534.0
2025-05-12,5,129,Satec_PM175,77170.0
2025-05-13,5,129,Satec_PM175,72633.0
2025-05-14,5,129,Satec_PM175,77799.0
2025-05-15,5,129,Satec_PM175,75299.0
2025-05-16,5,129,Satec_PM175,64934.0
2025-05-17,5,129,Satec_PM175,70892.0
2025-05-18,5,129,Satec_PM175,87299.0
2025-05-19,5,129,Satec_PM175,79510.0
2025-05-20,5,129,Satec_PM175,14730.0
